From,To,Mean,Std. Dev
Frederikshavn-09d8333af9ca,St Petersburg-ee5cca05838e,10189.699339875524,521.2714160871125
Frederikshavn-09d8333af9ca,Port Aransas-29a8105fada5,1641.755729874794,302.9620977771021
Port Aransas-29a8105fada5,Frederikshavn-09d8333af9ca,1611.058559746195,0.0
St Petersburg-ee5cca05838e,Ust-Luga-e9ea2bf59471,4698.725420257716,0.0
Ust-Luga-e9ea2bf59471,St Petersburg-ee5cca05838e,1614.6285327721068,78.6119693367936
Trieste-2aed856f346e,Genoa-65f8cdf3c546,3713.733502182741,0.0
Genoa-65f8cdf3c546,Trieste-2aed856f346e,2585.886345917246,0.0
Huelva-8b415901e849,Malta Freeport-d3fb8c6279a1,10913.66821033011,0.0
Malta Freeport-d3fb8c6279a1,Huelva-8b415901e849,19176.726754491905,0.0
Malta Freeport-d3fb8c6279a1,Trieste-2aed856f346e,3631.3832179910314,1418.8684970300976
Trieste-2aed856f346e,Malta Freeport-d3fb8c6279a1,239.47394613533777,0.0
Trieste-2aed856f346e,La Coruna-0a44300307c1,12748.323286320172,0.0
La Coruna-0a44300307c1,Trieste-2aed856f346e,22710.251895864407,0.0
Ceyhan-3b530c868db0,Constantza-8640b9ce4f82,10966.324508791571,2059.672922475805
Constantza-8640b9ce4f82,Ceyhan-3b530c868db0,427.14824254696475,0.0
Rotterdam-92c070ce8e92,Hartlepool-3ef4e9aa5ca8,2789.0007297190555,0.0
Hartlepool-3ef4e9aa5ca8,Rotterdam-92c070ce8e92,4562.286902816141,0.0
Poole Harbor-c00bdcf9a7d4,Donges-29e6374381eb,7841.324454312466,211.01814707871563
Donges-29e6374381eb,Poole Harbor-c00bdcf9a7d4,354.9807253295072,0.0
Ushant-9da0b2371bfa,Murmansk-9908e9ea9558,3496.485566911366,1328.2477465064358
Murmansk-9908e9ea9558,Ushant-9da0b2371bfa,5234.9156381967205,4547.301550180387
Rotterdam-92c070ce8e92,Sullom Voe-ed67292751d4,801.4419815178624,0.0
Sullom Voe-ed67292751d4,Rotterdam-92c070ce8e92,2635.349147302381,0.0
Moudi-a9543110b4e5,Algeciras-f1a4cd999637,25963.691194307557,1853.5461201928874
Algeciras-f1a4cd999637,Moudi-a9543110b4e5,229.34487913795405,0.0
Tarragona-75e622055165,Sarroch-5e39efaa7d08,9076.9259903637,860.863087713215
Sarroch-5e39efaa7d08,Tarragona-75e622055165,8791.346454518294,0.0
Sarroch-5e39efaa7d08,Sidi Kerir-552c943d8b08,9509.185478009374,66.76708044495948
Sidi Kerir-552c943d8b08,Sarroch-5e39efaa7d08,5534.132800399446,0.0
Livorno-706a305f41ba,Sarroch-5e39efaa7d08,1544.5028581115682,1204.0992509983455
Sarroch-5e39efaa7d08,Livorno-706a305f41ba,10100.747762391928,0.0
Sarroch-5e39efaa7d08,Ez Zueitina-df251b334fca,17178.07645365701,0.0
Ez Zueitina-df251b334fca,Sarroch-5e39efaa7d08,1365.7822749293236,0.0
Kuala Linggi Intl Port-6425839cf0d6,Pengerang-1ae97f4f549d,699.1216246821937,476.4499238662439
Pengerang-1ae97f4f549d,Kuala Linggi Intl Port-6425839cf0d6,7570.166926229575,0.0
Pengerang-1ae97f4f549d,Labuan-7c41e61707fc,13203.791241751434,0.0
Labuan-7c41e61707fc,Pengerang-1ae97f4f549d,5059.537388905138,0.0
Labuan-7c41e61707fc,Kukup-739aed8dab99,2048.2914158784943,0.0
Kukup-739aed8dab99,Labuan-7c41e61707fc,4019.9387940553815,0.0
Melbourne-b02fe931e82d,Geelong-80cda7bf3ed2,11984.709756286024,0.0
Geelong-80cda7bf3ed2,Melbourne-b02fe931e82d,2350.8142175880757,0.0
Long Beach-4c3082f54073,Point Richmond-0ffdde27d38d,4664.47876473781,0.0
Point Richmond-0ffdde27d38d,Long Beach-4c3082f54073,7901.134383143599,0.0
Isla Taboguilla-18cc376c453a,Esmeraldas-2296c98900e5,11330.792774226766,27.03571691388294
Esmeraldas-2296c98900e5,Isla Taboguilla-18cc376c453a,433.04137227238243,0.0
Callao-324582de5e88,Conchan-b7b91348d404,56951.666784374036,50.27033443982657
Conchan-b7b91348d404,Callao-324582de5e88,19847.666336864273,0.0
Callao-324582de5e88,Esmeraldas-2296c98900e5,1105.870991973556,0.0
Esmeraldas-2296c98900e5,Callao-324582de5e88,12376.180570439625,678.3500365561013
Salaverry-b54d8e3d79d5,Callao-324582de5e88,1697.379514273056,0.0
Callao-324582de5e88,Salaverry-b54d8e3d79d5,2318.9143379905445,117.0001347347084
Caleta Paula-700d0c4f0c4f,Puerto Rosales-945fc5e1ffa4,18604.101698477592,0.0
Puerto Rosales-945fc5e1ffa4,Caleta Paula-700d0c4f0c4f,13474.830045383018,176.69514023729917
Coatzacoalcos-230dbf9a65a3,Oranjestad-5fc0525971c3,4719.979828214662,0.0
Oranjestad-5fc0525971c3,Coatzacoalcos-230dbf9a65a3,12346.732361735625,0.0
Coatzacoalcos-230dbf9a65a3,Freeport-3415bc29dc8c,1716.8089924282363,0.0
Freeport-3415bc29dc8c,Coatzacoalcos-230dbf9a65a3,18740.141612497737,0.0
Corpus Christi-7a30d31f121f,Nederland Terminal-aba03a4a335d,1696.265560432333,0.0
Nederland Terminal-aba03a4a335d,Corpus Christi-7a30d31f121f,619.991886964063,0.0
Balboa-9c622572e868,Mamonal-3f9fa4be84a1,16592.043800944903,73.68990711072513
Mamonal-3f9fa4be84a1,Balboa-9c622572e868,10342.53996845321,0.0
Abkatun Terminal-e054acbce2af,Mobile-17568e28e776,4376.360243949901,0.0
Mobile-17568e28e776,Abkatun Terminal-e054acbce2af,1789.2780457706233,0.0
Mobile-17568e28e776,Houston-453dd058edad,2720.6564805818584,5508.173964108422
Houston-453dd058edad,Mobile-17568e28e776,4196.351342605159,0.0
Methil-e66612f17632,Lowestoft-fa26f9b6e8fb,1297.7718996656397,0.0
Lowestoft-fa26f9b6e8fb,Methil-e66612f17632,5563.1849935078735,0.0
Novorossiysk CPC-3b26a9570fd1,Philadelphia-51672418fa6a,11772.986601993218,0.0
Philadelphia-51672418fa6a,Novorossiysk CPC-3b26a9570fd1,13191.18169159291,0.0
Philadelphia-51672418fa6a,Delaware-b7084da9a089,7186.740482161345,318.78985105209864
Delaware-b7084da9a089,Philadelphia-51672418fa6a,9436.020108373783,155.01021410361855
Kali Limenes-4a137f39ea06,Ceyhan-3b530c868db0,491.27731770416887,2096.204680284233
Ceyhan-3b530c868db0,Kali Limenes-4a137f39ea06,1461.4498245102054,0.0
Sarroch-5e39efaa7d08,Fos-a89094aa52c0,184.4340702734262,3814.899774140257
Fos-a89094aa52c0,Sarroch-5e39efaa7d08,927.1678875030018,3856.902876260469
Immingham-03154ce774bb,Teesport-736acdd7afa2,3123.0069601371706,0.0
Teesport-736acdd7afa2,Immingham-03154ce774bb,3650.2785943947233,1576.75805646932
Smogen-6c00d509baec,Brofjorden-8f0115714312,5992.7609852581545,0.0
Brofjorden-8f0115714312,Smogen-6c00d509baec,4642.207224545625,0.0
Lowestoft-fa26f9b6e8fb,Great Yarmouth-b48776078bc6,4523.276948030626,0.0
Great Yarmouth-b48776078bc6,Lowestoft-fa26f9b6e8fb,6220.718882585938,1465.9853473068708
Carboneras-e7b358aa3913,Escombreras-8ff2f5149d51,2929.040788847754,301.88008812808005
Escombreras-8ff2f5149d51,Carboneras-e7b358aa3913,2517.1847424478933,0.0
Mina Al Fahl-2478ba60dc4c,Al Muajjiz Terminal-e69352f09461,13574.804124067308,0.0
Al Muajjiz Terminal-e69352f09461,Mina Al Fahl-2478ba60dc4c,1130.5978065862807,5270.768483556009
Brofjorden-8f0115714312,Primorsk-1745900bf09d,10036.21990211046,0.0
Primorsk-1745900bf09d,Brofjorden-8f0115714312,860.104959480556,834.8061939570345
Siri Terminal-49364b130a93,Rotterdam-92c070ce8e92,6549.767776873008,303.60387056493767
Rotterdam-92c070ce8e92,Siri Terminal-49364b130a93,1379.8348710713058,0.0
Loksa-5c043ab222c5,Primorsk-1745900bf09d,1795.8814899074418,0.0
Primorsk-1745900bf09d,Loksa-5c043ab222c5,2230.248012017886,0.0
Tallinn-55e0541e5b2a,Primorsk-1745900bf09d,4212.937276520733,0.0
Primorsk-1745900bf09d,Tallinn-55e0541e5b2a,3690.4040485326746,2421.779645052639
Beaumaris-08ae971b5c71,Tranmere-7a5883e42177,375.34729315232414,2807.4796682605343
Tranmere-7a5883e42177,Beaumaris-08ae971b5c71,6711.073755266121,0.0
Denia-8b8aafb3cc5b,Genoa-65f8cdf3c546,438.8046020898748,0.0
Genoa-65f8cdf3c546,Denia-8b8aafb3cc5b,12155.90261910912,0.0
Sarroch-5e39efaa7d08,La Skhirra-ec363a356152,7054.093616147831,924.2946369396376
La Skhirra-ec363a356152,Sarroch-5e39efaa7d08,3124.122026625081,6898.386921210021
La Skhirra-ec363a356152,Portland Maine-bb32d49f9edf,4494.075571306167,0.0
Portland Maine-bb32d49f9edf,La Skhirra-ec363a356152,9884.222333352192,0.0
Portland Maine-bb32d49f9edf,Corpus Christi-7a30d31f121f,13967.86598976341,0.0
Corpus Christi-7a30d31f121f,Portland Maine-bb32d49f9edf,168.9794446649808,0.0
Puerto Santo-4c7a6a147d98,Barbate-dd2d95f36a72,1556.9958164293196,0.0
Barbate-dd2d95f36a72,Puerto Santo-4c7a6a147d98,6449.755964380062,490.0433350826022
Whiffen Head-9d95e17d2034,Come By Chance Harbor-84989c92b9a6,3713.342048925711,1244.7467285725133
Come By Chance Harbor-84989c92b9a6,Whiffen Head-9d95e17d2034,20616.11811458866,0.0
Mongstad-8338fd2d4afb,Santa Panagia-efd40d901d95,12663.716946663013,0.0
Santa Panagia-efd40d901d95,Mongstad-8338fd2d4afb,1918.8570816769457,755.7169246547978
Poole Harbor-c00bdcf9a7d4,Whiffen Head-9d95e17d2034,5252.420606207892,484.41121904442497
Whiffen Head-9d95e17d2034,Poole Harbor-c00bdcf9a7d4,3143.3566163603823,0.0
Whiffen Head-9d95e17d2034,LOOP-c19184b7b547,752.9477072064898,0.0
LOOP-c19184b7b547,Whiffen Head-9d95e17d2034,8306.89779506446,0.0
Tuzla-2f94757a5a1d,Taman-9f1125c5b4b6,12062.701747633622,1022.7200104450131
Taman-9f1125c5b4b6,Tuzla-2f94757a5a1d,7534.682755068424,0.0
Veere-9fbd840d0ab7,Muuga-98111e964fdd,10605.969344839214,208.85317416372035
Muuga-98111e964fdd,Veere-9fbd840d0ab7,10343.215997692205,2156.960044419002
Galveston-80916f3912d8,Galeota Point-0c028f687ae9,331.7049872946452,0.0
Galeota Point-0c028f687ae9,Galveston-80916f3912d8,11037.529283349753,0.0
Malta Freeport-d3fb8c6279a1,Savona-db69bf4d9293,10856.937209092404,0.0
Savona-db69bf4d9293,Malta Freeport-d3fb8c6279a1,10145.21766149391,4.5367768616352455
Sture-306d65b12c37,Fawley-a9deff035346,1387.937789650145,985.6771632452243
Fawley-a9deff035346,Sture-306d65b12c37,13149.40610780531,747.6992969865553
Ryde-55baeddac00e,Fawley-a9deff035346,1046.578128447374,0.0
Fawley-a9deff035346,Ryde-55baeddac00e,3163.1957910099604,1258.0346846020084
Grimsby-d6f49c2e1bad,Mongstad-8338fd2d4afb,1380.8450660388398,0.0
Mongstad-8338fd2d4afb,Grimsby-d6f49c2e1bad,2975.2650104721015,112.39601992241067
Ceyhan-3b530c868db0,Milazzo-fab25159eebe,1001.644746220698,0.0
Milazzo-fab25159eebe,Ceyhan-3b530c868db0,357.50749293930966,0.0
Malta Freeport-d3fb8c6279a1,Novorossiysk CPC-3b26a9570fd1,6140.923070275212,74.22233915238897
Novorossiysk CPC-3b26a9570fd1,Malta Freeport-d3fb8c6279a1,2049.4619214134555,0.0
Carloforte-5c7d0ccde561,Fos-a89094aa52c0,16174.93893719552,1183.3001542217444
Fos-a89094aa52c0,Carloforte-5c7d0ccde561,3720.3365292221183,2222.453691377264
Mostaganem-442f884f1f1d,Arzew-4edb5359fa3e,3185.7524078723172,0.0
Arzew-4edb5359fa3e,Mostaganem-442f884f1f1d,245.61967102888238,0.0
Tenes-bcf7a64fa258,Fos-a89094aa52c0,6269.1247855212605,0.0
Fos-a89094aa52c0,Tenes-bcf7a64fa258,3625.1725186472286,163.56764989734128
Sao Sebastiao-0bca302110e4,Niteroi-4f72e75cb748,4299.18440483952,0.0
Niteroi-4f72e75cb748,Sao Sebastiao-0bca302110e4,2652.851752234612,0.0
Teesport-736acdd7afa2,Le Havre-4c8da7f30f05,15489.622345666035,0.0
Le Havre-4c8da7f30f05,Teesport-736acdd7afa2,3156.6784316393027,60.56835980592237
Fawley-a9deff035346,Le Havre-4c8da7f30f05,308.6061993296084,0.0
Le Havre-4c8da7f30f05,Fawley-a9deff035346,3867.0647760189913,782.7782836567939
Skagen Havn-db9fa00eadc5,Ust-Luga-e9ea2bf59471,1682.1812523767462,0.0
Ust-Luga-e9ea2bf59471,Skagen Havn-db9fa00eadc5,4377.82641941845,0.0
Ystad-4991bfe05e99,Klintholm-5fd12c0b2425,5949.327290856037,0.0
Klintholm-5fd12c0b2425,Ystad-4991bfe05e99,1761.1267566568933,453.59745967124377
Tanjung Intan-dcdffcad4714,Kota Agung-84a3447ce3f6,1755.5677400426214,0.0
Kota Agung-84a3447ce3f6,Tanjung Intan-dcdffcad4714,788.2831918954845,1006.8825191765816
Cinta-3a938c039496,Jakarta-9cac7206c0ef,2781.039878180441,2114.7730019427054
Jakarta-9cac7206c0ef,Cinta-3a938c039496,2789.966958227308,361.6379249044968
Gdansk-34ceedb9667f,Skagen Havn-db9fa00eadc5,2420.004552962485,183.96389013388236
Skagen Havn-db9fa00eadc5,Gdansk-34ceedb9667f,19204.566155736138,1755.5678052295111
Pengerang-1ae97f4f549d,Sabah Terminal-f96b052e46b2,3262.390511503863,2482.530045318374
Sabah Terminal-f96b052e46b2,Pengerang-1ae97f4f549d,354.5539860488534,796.5561100323946
Port Ingleside-768a671ec8e5,Melbourne-b02fe931e82d,1430.2918700056907,985.372071476065
Melbourne-b02fe931e82d,Port Ingleside-768a671ec8e5,11607.167035166556,0.0
Skoldvik-9ac362d9504c,Ust-Luga-e9ea2bf59471,2126.2386677561144,606.0401392432102
Ust-Luga-e9ea2bf59471,Skoldvik-9ac362d9504c,14326.990961584543,0.0
Kotka-1240173c5e40,Primorsk-1745900bf09d,1714.0481406623876,0.0
Primorsk-1745900bf09d,Kotka-1240173c5e40,17600.76919987266,520.9463002949059
Ust-Luga-e9ea2bf59471,Gdansk-34ceedb9667f,12727.339150835674,0.0
Gdansk-34ceedb9667f,Ust-Luga-e9ea2bf59471,110.44833228549241,29.98352463360423
Gdansk-34ceedb9667f,Fredericia-2ce2fe57cad8,352.28230646365677,1338.1309445744694
Fredericia-2ce2fe57cad8,Gdansk-34ceedb9667f,565.7995154308849,642.9939092520536
Hamina-03b8769f3f49,Butinge Terminal-f297ef573599,2367.116214473117,1981.5963912944817
Butinge Terminal-f297ef573599,Hamina-03b8769f3f49,687.5558087774999,0.0
Brofjorden-8f0115714312,Ust-Luga-e9ea2bf59471,1642.7488745237588,0.0
Ust-Luga-e9ea2bf59471,Brofjorden-8f0115714312,1420.9843733187092,0.0
Muuga-98111e964fdd,Fredericia-2ce2fe57cad8,11783.306585467093,0.0
Fredericia-2ce2fe57cad8,Muuga-98111e964fdd,587.7694246527353,0.0
Butinge Terminal-f297ef573599,Fredericia-2ce2fe57cad8,2361.399091922763,2577.3509580187633
Fredericia-2ce2fe57cad8,Butinge Terminal-f297ef573599,1905.12479186066,0.0
Fredericia-2ce2fe57cad8,Kalundborg-8a215b9131f6,9788.187723525483,0.0
Kalundborg-8a215b9131f6,Fredericia-2ce2fe57cad8,5125.728721761955,0.0
Kotka-1240173c5e40,Skoldvik-9ac362d9504c,1698.669216559244,0.0
Skoldvik-9ac362d9504c,Kotka-1240173c5e40,11620.893798618548,0.0
Klintholm-5fd12c0b2425,Skoldvik-9ac362d9504c,5242.103817050103,0.0
Skoldvik-9ac362d9504c,Klintholm-5fd12c0b2425,6051.2052507657445,0.0
Hamina-03b8769f3f49,Skoldvik-9ac362d9504c,4438.043255929513,1124.214334291827
Skoldvik-9ac362d9504c,Hamina-03b8769f3f49,2858.5846246434703,0.0
Skoldvik-9ac362d9504c,Rostock-3757c4df2366,4119.53807596286,0.0
Rostock-3757c4df2366,Skoldvik-9ac362d9504c,8722.63867743496,81.24072330773099
Rostock-3757c4df2366,Primorsk-1745900bf09d,3001.7710273089187,632.6492753599356
Primorsk-1745900bf09d,Rostock-3757c4df2366,12927.732689346585,0.0
Skoldvik-9ac362d9504c,Severomorsk-d6ae36680926,277.6963668113792,0.0
Severomorsk-d6ae36680926,Skoldvik-9ac362d9504c,5462.314284241971,1758.9604319927212
Barhoft-78b54c170ecc,Skoldvik-9ac362d9504c,6609.990133092167,11616.547331761078
Skoldvik-9ac362d9504c,Barhoft-78b54c170ecc,8940.03934841061,0.0
Kotka-1240173c5e40,Gdansk-34ceedb9667f,3222.7007431875086,0.0
Gdansk-34ceedb9667f,Kotka-1240173c5e40,1432.0261403530076,0.0
Frederikshavn-09d8333af9ca,Ust-Luga-e9ea2bf59471,1417.7350128986504,0.0
Ust-Luga-e9ea2bf59471,Frederikshavn-09d8333af9ca,309.301258009414,0.0
Odden-b7d736f50f00,Smogen-6c00d509baec,3826.2420597787004,0.0
Smogen-6c00d509baec,Odden-b7d736f50f00,5698.204428119134,0.0
Kunda-f0b3af4e3e70,Skoldvik-9ac362d9504c,2903.964490026281,0.0
Skoldvik-9ac362d9504c,Kunda-f0b3af4e3e70,2349.173489591849,2663.7017542383905
Valkom-73fe685034c9,Skoldvik-9ac362d9504c,795.8139621606375,41.129732538519114
Skoldvik-9ac362d9504c,Valkom-73fe685034c9,6473.563403668835,0.0
Ventspils-4c7c50361179,Primorsk-1745900bf09d,3309.452190727102,0.0
Primorsk-1745900bf09d,Ventspils-4c7c50361179,5213.039586313273,391.59602189385043
Ust-Luga-e9ea2bf59471,Galtby-cc4d98f09f61,6199.103073881738,1496.1268414021024
Galtby-cc4d98f09f61,Ust-Luga-e9ea2bf59471,1099.3227438883218,0.0
Loksa-5c043ab222c5,Skoldvik-9ac362d9504c,3600.305137194609,0.0
Skoldvik-9ac362d9504c,Loksa-5c043ab222c5,5408.215918886429,300.60265621596716
Ventspils-4c7c50361179,Fredericia-2ce2fe57cad8,1317.9049416983528,1107.6354354251648
Fredericia-2ce2fe57cad8,Ventspils-4c7c50361179,5362.844100618906,10.510822104047822
Veere-9fbd840d0ab7,Gdansk-34ceedb9667f,4986.336239325777,0.0
Gdansk-34ceedb9667f,Veere-9fbd840d0ab7,184.6393065171064,0.0
Dirhami-1a30a26f2de9,Primorsk-1745900bf09d,5034.357056891822,1282.8234120945401
Primorsk-1745900bf09d,Dirhami-1a30a26f2de9,1144.538608649503,0.0
Paldiski-2893a5793ddb,Primorsk-1745900bf09d,6526.927672021661,0.0
Primorsk-1745900bf09d,Paldiski-2893a5793ddb,20702.839157068862,0.0
Ventspils-4c7c50361179,Butinge Terminal-f297ef573599,2497.0010773305726,0.0
Butinge Terminal-f297ef573599,Ventspils-4c7c50361179,3897.439764882943,0.0
Hanko-e67e725eabd0,Primorsk-1745900bf09d,2939.0291965326614,0.0
Primorsk-1745900bf09d,Hanko-e67e725eabd0,11639.757937628357,297.8567834027476
Gryphon Terminal-c60fa19a5389,Grimsby-d6f49c2e1bad,3248.2503492827204,0.0
Grimsby-d6f49c2e1bad,Gryphon Terminal-c60fa19a5389,1220.8698834643128,0.0
Aberdeen-f8ea5ddd09c3,Gryphon Terminal-c60fa19a5389,5057.487098260403,0.0
Gryphon Terminal-c60fa19a5389,Aberdeen-f8ea5ddd09c3,3613.9544418748906,0.0
Scheveningen-390407975ccc,Statfjord Terminal-4deb8eea9fde,1851.9823207067798,0.0
Statfjord Terminal-4deb8eea9fde,Scheveningen-390407975ccc,2234.3306176553897,180.17986546172133
Gryphon Terminal-c60fa19a5389,Slagen-7e8c12fa544b,1884.2547986751636,0.0
Slagen-7e8c12fa544b,Gryphon Terminal-c60fa19a5389,5229.576659285971,0.0
Slagen-7e8c12fa544b,Grimsby-d6f49c2e1bad,1500.1217554713728,546.6141979104158
Grimsby-d6f49c2e1bad,Slagen-7e8c12fa544b,12291.362287647036,2.502872662160596
Scheveningen-390407975ccc,Sture-306d65b12c37,5715.776744128754,0.0
Sture-306d65b12c37,Scheveningen-390407975ccc,2688.7057047906,0.0
Risavika-704d5c9901be,Gryphon Terminal-c60fa19a5389,8435.549408895733,1465.2191286091982
Gryphon Terminal-c60fa19a5389,Risavika-704d5c9901be,1609.122891549276,77.03069633522348
Scheveningen-390407975ccc,Teesport-736acdd7afa2,3759.553691999217,1367.3662289594627
Teesport-736acdd7afa2,Scheveningen-390407975ccc,5903.856835327215,0.0
Slagen-7e8c12fa544b,Sture-306d65b12c37,10539.071013330275,379.28585078171415
Sture-306d65b12c37,Slagen-7e8c12fa544b,7072.222515066494,0.0
Scheveningen-390407975ccc,Cyrus Terminal-7929470e34f7,12116.188100229703,27.06045881722418
Cyrus Terminal-7929470e34f7,Scheveningen-390407975ccc,325.80904958086677,0.0
Slagen-7e8c12fa544b,Gullfaks Terminal-58491a793280,28979.65688136668,133.76193070758018
Gullfaks Terminal-58491a793280,Slagen-7e8c12fa544b,11911.465415259236,0.0
Gullfaks Terminal-58491a793280,Grimsby-d6f49c2e1bad,10498.648036202147,0.0
Grimsby-d6f49c2e1bad,Gullfaks Terminal-58491a793280,193.46926716558488,0.0
Portsmouth-5fe042cf526d,Rotterdam-92c070ce8e92,4049.3631312969437,0.0
Rotterdam-92c070ce8e92,Portsmouth-5fe042cf526d,10798.287847257889,479.11480593503916
Rotterdam-92c070ce8e92,Le Havre-4c8da7f30f05,9731.508812599037,0.0
Le Havre-4c8da7f30f05,Rotterdam-92c070ce8e92,3186.8990046493714,1105.3977312555417
Le Havre-4c8da7f30f05,Sture-306d65b12c37,20524.16929381414,0.0
Sture-306d65b12c37,Le Havre-4c8da7f30f05,7496.796432870099,0.0
Wilhelmshaven-34a71cee910d,Mongstad-8338fd2d4afb,735.193479643166,0.0
Mongstad-8338fd2d4afb,Wilhelmshaven-34a71cee910d,934.0720459804463,456.5219985895761
Mongstad-8338fd2d4afb,Slagen-7e8c12fa544b,3773.473194084775,0.0
Slagen-7e8c12fa544b,Mongstad-8338fd2d4afb,4162.710728117294,0.0
Gryphon Terminal-c60fa19a5389,Beryl Terminal-fd1acfcd9ad2,6161.353169781914,0.0
Beryl Terminal-fd1acfcd9ad2,Gryphon Terminal-c60fa19a5389,1175.4627510673286,278.5609261786978
Beryl Terminal-fd1acfcd9ad2,Lerwick-4daad61c0abb,1396.8571413740985,0.0
Lerwick-4daad61c0abb,Beryl Terminal-fd1acfcd9ad2,7920.699466542975,756.8501931827949
Fedje-7d42a4d15909,Sture-306d65b12c37,6625.2949407321175,6877.228437369145
Sture-306d65b12c37,Fedje-7d42a4d15909,4256.909942809678,1289.2741030415248
Mostyn-bac51b8666bf,Tranmere-7a5883e42177,6544.056497679293,0.0
Tranmere-7a5883e42177,Mostyn-bac51b8666bf,3014.671142646617,0.0
Tranmere-7a5883e42177,Gullfaks Terminal-58491a793280,14377.023155591443,0.0
Gullfaks Terminal-58491a793280,Tranmere-7a5883e42177,9710.998747317628,959.8030792346113
Lyness-b0a6e09ce2a9,Heidrun Field-f189358c23bc,510.40264104888803,0.0
Heidrun Field-f189358c23bc,Lyness-b0a6e09ce2a9,1176.6953745386345,0.0
Aberdeen-f8ea5ddd09c3,Fraserburgh Harbor-6dfcea86689c,5688.114948439348,0.0
Fraserburgh Harbor-6dfcea86689c,Aberdeen-f8ea5ddd09c3,6471.1191282671925,523.9102396106878
Fraserburgh Harbor-6dfcea86689c,Pembroke-c44d85ab621f,1612.7534782567736,496.6432509294689
Pembroke-c44d85ab621f,Fraserburgh Harbor-6dfcea86689c,1155.6266391430968,0.0
Rotterdam-92c070ce8e92,Fraserburgh Harbor-6dfcea86689c,2963.0840699834175,232.75989200483698
Fraserburgh Harbor-6dfcea86689c,Rotterdam-92c070ce8e92,3642.820420253669,0.0
Fraserburgh Harbor-6dfcea86689c,Wilhelmshaven-34a71cee910d,5001.333583196774,0.0
Wilhelmshaven-34a71cee910d,Fraserburgh Harbor-6dfcea86689c,28709.442832870234,594.7688339338617
Aberdeen-f8ea5ddd09c3,Lyness-b0a6e09ce2a9,1364.1958186917566,1710.8500092731158
Lyness-b0a6e09ce2a9,Aberdeen-f8ea5ddd09c3,11246.182258660072,0.0
Grimsby-d6f49c2e1bad,Gothenburg-de0033e99214,13161.25131643016,0.0
Gothenburg-de0033e99214,Grimsby-d6f49c2e1bad,7269.431315839011,723.8124707325557
Gothenburg-de0033e99214,Beryl Terminal-fd1acfcd9ad2,1739.9561819526566,0.0
Beryl Terminal-fd1acfcd9ad2,Gothenburg-de0033e99214,1035.6361545107777,0.0
Gorm Terminal-6743587d7141,Heidrun Field-f189358c23bc,1576.9618598553186,0.0
Heidrun Field-f189358c23bc,Gorm Terminal-6743587d7141,7238.992953035034,0.0
Gryphon Terminal-c60fa19a5389,Peterhead-1d608731f5b3,15669.763728786076,0.0
Peterhead-1d608731f5b3,Gryphon Terminal-c60fa19a5389,21832.47765538072,0.0
Lyness-b0a6e09ce2a9,Gullfaks Terminal-58491a793280,773.5961847346769,0.0
Gullfaks Terminal-58491a793280,Lyness-b0a6e09ce2a9,3262.646350775796,0.0
Gothenburg-de0033e99214,Statfjord Terminal-4deb8eea9fde,10640.85709876578,0.0
Statfjord Terminal-4deb8eea9fde,Gothenburg-de0033e99214,7809.674575907874,2.051139825823815
Statfjord Terminal-4deb8eea9fde,Slagen-7e8c12fa544b,5435.395473871179,0.0
Slagen-7e8c12fa544b,Statfjord Terminal-4deb8eea9fde,17231.029684472906,0.0
Slagen-7e8c12fa544b,Teesport-736acdd7afa2,2451.792495254334,0.0
Teesport-736acdd7afa2,Slagen-7e8c12fa544b,17491.038846346655,0.0
Hartlepool-3ef4e9aa5ca8,Frederikshavn-09d8333af9ca,15432.947970642988,487.2263154284109
Frederikshavn-09d8333af9ca,Hartlepool-3ef4e9aa5ca8,5965.428320697877,0.0
Macduff-60ed9bc1ed62,Gullfaks Terminal-58491a793280,10489.084418724859,0.0
Gullfaks Terminal-58491a793280,Macduff-60ed9bc1ed62,1307.2392167853454,184.87463166578067
Macduff-60ed9bc1ed62,Fraserburgh Harbor-6dfcea86689c,2267.3840680211856,606.1456432613816
Fraserburgh Harbor-6dfcea86689c,Macduff-60ed9bc1ed62,4379.271315746371,0.0
